68.45631664588515	-26.831416426502614	46.468474236408326	33.87542987861994	-46.41803973697258	50811.1289266456
14.189774854344535	-58.789346048243175	77.20560202548913	-94.24670815189575	57.9593765709144	41824.103881838106
79.53770674087906	-16.546734992519305	-5.52217858853021	18.39447353973638	-34.828646063140596	21640.575575527346
71.3927546098108	43.804355106791064	-12.833053229087184	68.17126645068151	22.231664167163075	136137.34054182988
11.43883865779651	-74.61393065601257	86.8181093947569	-54.02093783368358	25.57963483527172	59018.3286076209
-46.13114480287839	-53.39692617003627	-70.06362905687386	46.689663847271845	-67.41653101744049	-134869.24736484291
63.15865356776311	-48.655540137004195	-29.63582224102143	41.96832654011297	-10.974273150475923	148264.63014305005
-15.543987789668705	8.213557271466442	33.9441477885141	43.570493513467056	39.20643958011405	469.5330760444998
-21.587290868783285	23.067289762946075	16.209333580731226	-96.04186468210767	-46.95827408180055	-13090.327280893109
-42.904774273018795	21.575708320703697	81.11954256376407	57.91961037497009	27.751148776035933	-15246.489060916663
-29.135340453968723	-77.1167655673544	-57.67929495561168	-13.914964925374917	-20.16560576533017	-172485.29973006897
34.367163152800714	-89.9922148739511	60.8808286498932	-82.95327611580461	-81.01951128831864	273194.5804346996
37.12903114855308	-6.341754002278947	28.44268776761359	51.037950672017786	-71.58320164413146	2873.3228697406357
-57.61182093888229	-2.526080062087118	-35.85286485274921	-55.79521247145798	96.55018565191119	1729.3427318068975
80.62208083857357	-74.81313374455263	95.43748500393818	53.42976154614874	-36.153542270802184	456305.2365303613
-47.69900253179558	40.26109522768803	25.47631378288746	-36.334887611191526	-62.36565807419097	-78306.01893636501
-14.16402209294543	-39.521648280941136	-23.809940134725565	87.50769385938924	3.513988678383569	-24203.684583533697
-35.64469310488488	86.34111021831757	-19.587596853920815	41.92144835509529	-45.753095684676516	-266590.49948575103
-11.027671184861319	-77.3630538838064	-57.85106487438107	-18.39158291359719	-79.87512683522235	-65016.97884559844
-0.9731742984414637	68.68886292930526	38.243330227463304	38.488361697321295	66.28512628302929	-3053.383688804579
44.52412681583547	75.29141864432452	-11.409348312675974	95.37511151233616	-1.9081834416563055	251308.19259322312
58.0791227854906	-78.96163775836766	-32.93034929878296	-17.10348135396542	-49.628264283219046	362633.4549639382
-86.18264308726522	-14.288119720922012	-3.1115223948275457	15.77956121268214	-45.546522626112804	-17688.863037387404
44.9004278480414	46.944197210759995	-39.14602435195529	-39.481965930344145	-19.999148056215475	100475.22428925756
-9.297919255530076	-51.4294760728184	-90.68267957820004	25.229404722751724	-88.22729403580996	-26969.010152901377
-93.82359903047848	33.152988930215685	-7.987584104212829	92.91594808117623	91.09435435619406	-103774.53709353085
75.92204479858134	47.73621994934811	39.49336209988479	-36.357547387157375	67.643200793266	171638.8700831667
-71.87259862539888	78.86711166732098	-90.1419845650885	96.41024922642887	33.88381719955896	-455705.8219141562
90.59272633638864	-29.369930390437133	18.304532647300135	-52.401194462896704	-11.07729587982908	77174.37780857927
-2.007135215827404	-40.75344161138972	43.49111534806684	-78.25607252575139	-64.89903313770311	-6801.879389670816
-38.60024324312854	-68.92573713770764	-52.88340917741452	81.481041618218	-9.58976572002797	-187698.97008196008
-27.064689736398037	-83.95230312804263	98.37851620495226	-48.19845894309618	-8.159830903920025	-195501.49368218216
-8.262910632020521	-89.11091759689889	55.12339013725207	-18.248330480208352	10.614454842945321	-66609.04954796971
18.279129246929514	-53.80750432370463	-74.6762697433883	87.90529905993881	-19.152415062560337	46339.01140864662
-90.13354236848437	-56.09490981885492	81.08708915784334	-86.46649838637101	51.61183485128021	-290577.4161241469
60.43044844047688	95.82239447140947	-36.12017721729232	-78.79432784670342	-29.142510621283108	557685.1475099871
68.75603246597126	39.81784486984259	79.05056678484831	28.32554596274852	-64.63372346474597	111184.50892044598
34.72446374832012	38.551477204734795	49.81389538093168	42.85740969943245	-15.666797466962848	53727.295044378036
-62.26448996492704	-40.26626519496182	-69.03786361072932	36.92994514827052	-17.504236558344516	-103520.97639665316
-35.1402010381985	-78.52321741114487	-90.8822953139389	73.89590267259243	-56.42697335179096	-223443.06973818166
19.609140816198007	0.7649951721525667	50.206555199604566	83.28739862680538	7.840729919337065	4200.889721097119
18.878326453821785	-64.21352291930222	-12.557455529688141	53.116369182326565	73.61049199914191	77249.05219243
25.200859223575662	-99.31465644353065	44.495845779182844	77.15197605023224	51.08093175609213	252050.2030356209
-28.936706305882538	-37.27952177023695	-62.844851993540594	-43.38463101555669	27.220783532799814	-37461.43484263199
-21.730995345897043	-41.3530391751963	18.346485839974022	-0.8563064867437049	-5.713817681093644	-37183.03088682428
-56.73788730234186	-50.896180900231336	29.98244105865436	73.74934255315588	51.40778462803837	-144712.43472548836
-62.94211436308223	4.286869683704239	5.6624103181272005	-17.983426200901874	83.02209632300512	-1175.5105189926091
-22.8037743950279	23.691056895848178	-69.06253393434419	16.083018663804822	-95.84330845747647	-14005.564602965183
10.527717693738907	35.29417083872107	-95.28670970912098	-97.82805720843646	-94.92841837483714	22340.93680480433
-48.60335440558852	-26.33999207214812	83.37832485787925	76.88764892188837	-31.11204224170028	-27341.121806047056
-52.59544195407913	47.76097126346289	54.909070853567414	20.602021262638416	-84.27174857723496	-118929.04227663846
2.971323201172865	-80.49352993948963	36.47318964650103	-98.19097179458032	26.74158283166055	15697.22577859265
86.65739342866286	42.01423528008033	24.73551321432528	23.281308163001242	-79.55804700876561	153463.59837778166
19.47665987914023	80.90256894967013	-85.04863587028721	-75.05428270679013	-40.254342202661554	133822.1440820064
-11.145089925150458	35.81811102377557	51.88609801459043	-19.18324918553462	-56.782346254937146	-15350.575388680418
31.416631075944508	49.886866211268	-62.17902499352521	31.34576357135589	19.622891870918522	76257.12542435179
-48.58683118389733	-54.320051587583066	-96.16089259144552	46.20280207625004	81.0383297558281	-147725.47257140678
-80.00588328950198	-96.25889071120426	-90.94620986873376	16.72219409743407	55.115620375843235	-742782.1410607432
-48.23359753469869	97.8991672850089	97.1206720984799	-55.282361220129175	97.57957734464634	-467554.19080491114
62.63063068886345	-56.36372772629939	-98.58490040608858	-60.09324032090224	1.2694070442837528	204894.91491025727
41.09547799897342	45.00237626877049	-78.94373233364087	55.02756451945342	-44.14762121154509	78838.90308545361
48.16486653384965	8.996476433830878	-33.72533332984379	-42.59940321273188	-74.14964584390154	5260.829396694854
-63.21301190642161	13.734827815174128	77.89015451418973	-39.45145148234304	-23.05884566762657	-15020.788426074443
82.57821821530027	-62.508402934001	-16.082672651620484	-20.96810970353698	14.958152815463862	323010.0895463055
-21.766879758883633	81.11091060267879	13.103665245875604	55.63604956814325	48.85096149171008	-142425.97552121355
87.54601165980151	-23.927964868566278	-89.82626990067291	50.71406709713722	65.41733108657391	45634.212203917516
-37.37926358441539	88.30824726211753	-16.919328095388124	44.240466463616	-36.82272342068984	-292281.7923265719
-43.058864390428944	95.45176216753856	27.372351665661057	82.92261043374438	-72.64811670379726	-390113.84975215077
